index,artist_name,track_name,release_date,genre,lyrics,topic,spotify_link,image_link,,,
5018,sisterhazel,mandolin moon,2006,pop,change face moon nighttime bloom moon girl feet feet grind tastin color seein sound world count bless luck like brass head right late soon shine light waitin round mandolin moon come sweet sweet mornin come waitin waitin pull tide drown surround girl tell wanna hear disappear world count bless luck like brass head right late soon shine light waitin round mandolin moon come sweet sweet mornin come waitin waitin waitin waitin stay waitin waitin stay waitin waitin stay shine light waitin round mandolin moon come sweet sweet mornin come wait shine light waitin round mandolin moon come sweet sweet mornin come waitin shine light waitin round mandolin moon shine light,obscene,https://open.spotify.com/track/6JpEt3AGt3q12kd2Dsf1xV,https://i.scdn.co/image/ab67616d0000b2735f5f03d92d6f110155aa3a42,,,
5019,juvenile,rodeo,2006,pop,isthis isthis tune wutp radio host tonight cool lock juvenile hour know girls tune right send clearly call rodeo talk pimpin need open ears soak game know famous karats shine like stainless look diamonds complement finger choke indeedshit chokin woah need breath breathe chasin hennessy play especially hoe shakin leeway security stop trippin niggas easy yessir bubble right hurr beautiful women insecure work thattwerk thatserve come rodeo bounce thatmove thatdo rodeo work thattwerk thatserve come rodeo bounce thatmove thatdo rodeo rodeo like nothin everybody watchin thong birthday mama kodak quit showin world throwback zone leavin right positive vibe homicide squad holdin steer wheel controllin ride comin drive feelin outfit nice hard worker like afford beautiful bitch face smile want quit judgin size statistics turn light ballerific right spot daughters visit freak explicit round cause want shit trippin home shit cause worry bout puttin shit lyin cross path club night niggas stalk fine trippin know trippin cause know wear tonight understand sayin sample,obscene,https://open.spotify.com/track/6TQi1WGLxAyy1itA3CqSlD,https://i.scdn.co/image/ab67616d0000b273da8c0ab61d59a70e43eb748b,,,
5020,daughtry,what about now,2006,pop,shadow heart fade things say scar change color open ways feel alive ways love things die night today make mean go away lose word baby late break eye start break heart survive touch shadow fade light today make mean go away lose word baby late come hold fear right life today make mean go away lose word baby late today make mean go away lose word baby late baby late baby late baby late,sadness,https://open.spotify.com/track/3x80T4dEFK7tDFzpxA6Dml,https://i.scdn.co/image/ab67616d0000b27391eca63cca2e2a766e78f705,,,
5021,anti-flag,this is the end (for you my friend),2006,pop,station sell tear magazine cash drive media machine products damage pursuit endless identity leave selfless witness anymore friend forgive forget sing songs war wage sing songs eye open mouth move speak blitzkrieg image break choke pill witness anymore friend forgive forget sing songs war wage sing songs witness anymore friend forgive forget friend forgive forget sing songs war wage sing songs,music,https://open.spotify.com/track/1jvqZQtbBGK5GJCGT615ao,https://i.scdn.co/image/ab67616d0000b273ac1ff56d09fb0bc775aab21a,,,
5022,takingbacksunday,what's it feel like to be a ghost?,2006,pop,say little dream like listen bypass go straight neck study study nightly drag street buckle knees buckle knees feel like ghost louder louder feel like ghost quick painless sit perch tacky irrelevant permanent reminder study study nightly drag street buckle knees buckle feel like ghost louder louder feel like ghost say look closely like like look close months know right look closely like like feel like ghost louder louder feel like ghost,violence,https://open.spotify.com/track/6OyKBwLzq4h15XmxeWf5n4,https://i.scdn.co/image/ab67616d0000b2737592cccc051542c3df4daa41,,,
5023,gotye,hearts a mess,2006,pop,pick apart piece heart peer inside thoughts occupy mind heart mess admit make sense desperate connect live like lose fear doubt distrust throw away heart burn cause get make easier easier difficult fair heart mess admit make sense desperate connect live like heart mess admit make sense desperate connect live like heart mess admit make sense desperate connect live like safe hurt stay chaste wanna waste,sadness,https://open.spotify.com/track/14WY9PjqIwABQF6BE386cz,https://i.scdn.co/image/ab67616d0000b273ac52ce2e1f707403193c20bd,,,
5024,yungjoc,"i know you see it (feat. brandy ""ms. b"" hambrick)",2006,pop,eenie meeny miney girls club knowwww knowwww like eenie meeny miney players club knowwww knowwww yung drill play song throw couple ones throw away thongs bust open picture phone cologne jockin goin slap waitress booty tell round rain money grind fresh force ones button like clique fulla star fifth cars say need freak cause need yung eenie meeny miney girls club knowwww knowwww like know want chew like piece bubble knowwww knowwww eenie meeny miney players club knowwww knowww like know want chew butt like piece bubble knowwww knowwww type club real lay poppin plenty bottle smoke purp nigga real high slurp burp groupie hear singin song like lemme feel tongue lace step blow pussy face talk kush talk race choose little taste gotta house fulla madam bitch superstars gushy need yung stack deck snowflakes neck feet outfit complete know know stack deck flow mohawk blowin force glow know know eenie meeny miney girls club know know like know want chew like piece bubble know know like eenie meeny miney players club know know,obscene,https://open.spotify.com/track/6giYNaycmjkbf7UmZ6RGtL,https://i.scdn.co/image/ab67616d0000b273d5acd56d860b2481e9cbd3e1,,,
5025,sonicyouth,incinerate,2006,pop,rip heart chest replace grenade blast incinerate incinerate incinerate incinerate firefighters hose care burn fouralarm girl hear sirens come dose soul gasoline flick match brain incinerate incinerate incinerate incinerate firefighters nice remember cold flame lick feet sirens come misery wave torch eye flamethrower lover burn mind incinerate incinerate incinerate incinerate incinerate incinerate incinerate incinerate,violence,https://open.spotify.com/track/0lDoG5fQ9cmpvpenwR7Jln,https://i.scdn.co/image/ab67616d0000b2732fe7a57d52c0e58f650fdc4e,,,
5026,huey,"pop, lock & drop it",2006,pop,toot thang mami roll lock girl mama give baby girl lock drop maybe roll lock drop lock drop lock drop lock drop tonight change actin sadity stop actin clappin cause knowin feelin yeah cute shit head cause cutie pimpin prepured rockin skirt heel tall trickin bill tall peepin throwin lookin balla dough look color carmello skin smooth havin fantasy undacover freak probably think seein light face peepin chain tryin thurr freak yeah probably roll cause money pocket gotta lock drop gotta wouldn mind gotta talk tryin time balla pull stack slap ayyy lockin cock blockas mami space sweat club turnin hoolas cause shirt window wall mama showin thong broad freakin tellin ready roll tellin thinkin handle roll groovin speedin right stripteaser baby tease think trippin vision gettin clearer movin thang practice mirror doin dance say like lockin headstand roll leave leave roll right right lock drop aight roll leave leave roll right right lock drop aight trickin givin bounce roll maybe roll trickin givin bounce roll maybe roll lock drop lock drop lock drop lock drop girl neva mind neva mind thang girl neva lie girl neva mind neva mind thang girl neva lie,obscene,https://open.spotify.com/track/6DbqCKweKwVkHgRv1CI53D,https://i.scdn.co/image/ab67616d0000b273d81047ea12d968111f8c42b3,,,
5027,juvenile,back that thang up,2006,pop,come stupids stewie come watch damn hair revenge plankton krabs sponge spongebob nice yeah spongebob thank thank squidward promotion thank eminem leader squidward eminem problem krabs doin spongebob turn party usher mila yeah good super good spear eminem spongebob spongebob altogether spongebob damn folks credit felt good timberlake thang clean edit juvenile mirror timberlake holy grail jayz timberlake,obscene,https://open.spotify.com/track/5jbKpvtoxZB14tbnBafMuL,https://i.scdn.co/image/ab67616d0000b273370a7296e61c5cac42d52c5a,,,
5028,billytalent,red flag,2006,pop,cast crutch kill pain flag wave mean kid tomorrow need today live sin yesterday cast crutch kill pain flag wave mean kid tomorrow need today live sin yesterday see like mind kid thing weapons gun youth time tighten noose flag wave mean flag wave mean cast crutch kill pain flag wave mean kid tomorrow need today live sin yesterday cast crutch kill pain flag wave mean kid tomorrow need today live sin yesterday like smallest pack like pawn checkmate attack crack build ladder wall afraid slip fall speak speak flag wave mean flag wave mean cast crutch kill pain flag wave mean kid tomorrow need today live sin yesterday cast crutch kill pain flag wave mean kid tomorrow need today live sin yesterday like need water like jury need liar like riot need order like madman need martyr need need need need need need need need cast crutch kill pain flag wave mean kid tomorrow need today live sin yesterday cast crutch kill pain flag wave mean kid tomorrow need today live sin yesterday need need cast crutch kill pain need need flag wave mean need need kid tomorrow need today need need live sin yesterday need,world/life,https://open.spotify.com/track/2RZWdE8kYPlCAcRUYDeuLC,https://i.scdn.co/image/ab67616d0000b27351ad1636a7d0456ad972a71c,,,
5029,riseagainst,under the knife,2006,pop,inside tell reason step knees follow path resistance take face lead want feel things things worry fine want dream inside pain kill feel look awake inside sleep spend time alive barely believe think want feel things things worry fine want dream inside inside dream inside today start cause want feel things things worry fine want dream inside,world/life,https://open.spotify.com/track/7lg0XrvUawyMBRv13zwALu,https://i.scdn.co/image/ab67616d0000b27390fef039e01409cb5a8d560c,,,
5030,thecheetahgirls,the party's just begun,2006,pop,start party groove celebrate crank music time tonight thinkin bout year long right move cheetah girls gonna world party cause know future dance feet touch floor celebrate wait party like ready like know little crazy today party begin everybody noise girls boys know goin belong young truth lookin good attitude turn party time shine cheetahs doin right party cause know future dance feet touch floor floor celebrate wait party like ready like know little crazy today party begin wanna finally everybody wanna celebrate celebrate party ready summer holiday holiday anticipate ahead yeah better know right know right acapella bring yeah come girls time chillin break yeah attitude groove get goodbye yesterday future lookin good yeah raise hand time party time dance party cause know future party dance feet touch floor touch floor celebrate wait party party like ready ready like know little crazy today party begin party cause know future dance feet touch floor yeah celebrate wait wait party like ready like know little crazy today party begin,obscene,https://open.spotify.com/track/5Au8ObNQvrwFVEgGqQQL6D,https://i.scdn.co/image/ab67616d0000b273d04c017aa4d60a8d64239ae2,,,
